start_date,end_date,answer,pct
6/28/19,7/1/19,Buttigieg,48
6/28/19,7/1/19,Trump,44
6/28/19,7/1/19,Buttigieg,47
6/28/19,7/1/19,Trump,47
6/24/19,6/24/19,Sanders,53
6/24/19,6/24/19,Trump,47
6/24/19,6/24/19,Biden,54
6/24/19,6/24/19,Trump,46
6/24/19,6/24/19,Warren,52
6/24/19,6/24/19,Trump,48
6/24/19,6/24/19,Buttigieg,51
6/24/19,6/24/19,Trump,49
6/24/19,6/24/19,Harris,52
6/24/19,6/24/19,Trump,48
6/23/19,6/24/19,Inslee,24
6/23/19,6/24/19,Trump,39
6/23/19,6/24/19,Delaney,25
6/23/19,6/24/19,Trump,37
6/23/19,6/24/19,Gabbard,25
6/23/19,6/24/19,Trump,38
6/23/19,6/24/19,Gillibrand,30
6/23/19,6/24/19,Trump,38
6/23/19,6/24/19,Hickenlooper,27
6/23/19,6/24/19,Trump,37
6/23/19,6/24/19,Williamson,26
6/23/19,6/24/19,Trump,38
6/23/19,6/24/19,Yang,26
6/23/19,6/24/19,Trump,38
6/23/19,6/24/19,Gravel,24
6/23/19,6/24/19,Trump,38
6/23/19,6/24/19,Messam,23
6/23/19,6/24/19,Trump,38
6/23/19,6/24/19,Moulton,24
6/23/19,6/24/19,Trump,38
6/23/19,6/24/19,Swalwell,25
6/23/19,6/24/19,Trump,38
6/23/19,6/24/19,Bennet,26
6/23/19,6/24/19,Trump,37
6/23/19,6/24/19,Bullock,26
6/23/19,6/24/19,Trump,38
6/23/19,6/24/19,de Blasio,25
6/23/19,6/24/19,Trump,38
6/21/19,6/24/19,Biden,54.8
6/21/19,6/24/19,Trump,45.2
6/21/19,6/24/19,Sanders,54.6
6/21/19,6/24/19,Trump,45.4
6/21/19,6/24/19,Warren,53.3
6/21/19,6/24/19,Trump,46.7
6/21/19,6/24/19,Buttigieg,52.3
6/21/19,6/24/19,Trump,47.7
6/21/19,6/24/19,Harris,51.9
6/21/19,6/24/19,Trump,48.1
6/22/19,6/23/19,Biden,41
6/22/19,6/23/19,Trump,40
6/22/19,6/23/19,Sanders,39
6/22/19,6/23/19,Trump,40
6/22/19,6/23/19,Harris,33
6/22/19,6/23/19,Trump,41
6/22/19,6/23/19,Warren,33
6/22/19,6/23/19,Trump,41
6/22/19,6/23/19,O'Rourke,33
6/22/19,6/23/19,Trump,40
6/22/19,6/23/19,Buttigieg,31
6/22/19,6/23/19,Trump,41
6/22/19,6/23/19,Booker,31
6/22/19,6/23/19,Trump,41
6/22/19,6/23/19,Castro,29
6/22/19,6/23/19,Trump,41
6/22/19,6/23/19,Klobuchar,30
6/22/19,6/23/19,Trump,41
6/9/19,6/20/19,Booker,43
6/9/19,6/20/19,Trump,45
6/17/19,6/18/19,Biden,49
6/17/19,6/18/19,Trump,46
6/17/19,6/18/19,Buttigieg,44
6/17/19,6/18/19,Trump,47
6/17/19,6/18/19,Harris,46
6/17/19,6/18/19,Trump,47
6/17/19,6/18/19,Sanders,48
6/17/19,6/18/19,Trump,47
6/17/19,6/18/19,Warren,46
6/17/19,6/18/19,Trump,48
6/12/19,6/17/19,Biden,50
6/12/19,6/17/19,Trump,41
6/12/19,6/17/19,Sanders,48
6/12/19,6/17/19,Trump,42
6/12/19,6/17/19,Warren,47
6/12/19,6/17/19,Trump,43
6/12/19,6/17/19,Harris,45
6/12/19,6/17/19,Trump,44
6/12/19,6/17/19,Buttigieg,44
6/12/19,6/17/19,Trump,43
6/12/19,6/17/19,O'Rourke,45
6/12/19,6/17/19,Trump,44
6/15/19,6/16/19,Biden,47.3
6/15/19,6/16/19,Trump,46.8
6/11/19,6/14/19,Biden,38
6/11/19,6/14/19,Trump,54
6/11/19,6/14/19,Booker,32
6/11/19,6/14/19,Trump,54
6/11/19,6/14/19,Sanders,34
6/11/19,6/14/19,Trump,54
6/11/19,6/14/19,Harris,33
6/11/19,6/14/19,Trump,54
6/11/19,6/13/19,Biden,46
6/11/19,6/13/19,Trump,40
6/11/19,6/13/19,Sanders,47
6/11/19,6/13/19,Trump,40
6/11/19,6/13/19,Warren,41
6/11/19,6/13/19,Trump,41
6/11/19,6/13/19,Buttigieg,39
6/11/19,6/13/19,Trump,41
6/11/19,6/13/19,Biden,46
6/11/19,6/13/19,Trump,43
6/11/19,6/13/19,Sanders,44
6/11/19,6/13/19,Trump,44
6/11/19,6/13/19,Warren,41
6/11/19,6/13/19,Trump,43
6/11/19,6/13/19,Buttigieg,40
6/11/19,6/13/19,Trump,44
6/11/19,6/13/19,Biden,43
6/11/19,6/13/19,Trump,42
6/11/19,6/13/19,Sanders,41
6/11/19,6/13/19,Trump,44
6/11/19,6/13/19,Warren,34
6/11/19,6/13/19,Trump,45
6/11/19,6/13/19,Buttigieg,32
6/11/19,6/13/19,Trump,45
6/11/19,6/12/19,Sanders,35
6/11/19,6/12/19,Trump,57
6/11/19,6/12/19,Biden,37
6/11/19,6/12/19,Trump,57
6/11/19,6/12/19,Warren,28
6/11/19,6/12/19,Trump,60
6/11/19,6/12/19,Buttigieg,28
6/11/19,6/12/19,Trump,60
6/9/19,6/12/19,Biden,49
6/9/19,6/12/19,Trump,39
6/9/19,6/12/19,Sanders,49
6/9/19,6/12/19,Trump,40
6/9/19,6/12/19,Harris,42
6/9/19,6/12/19,Trump,41
6/9/19,6/12/19,Warren,43
6/9/19,6/12/19,Trump,41
6/9/19,6/12/19,Buttigieg,41
6/9/19,6/12/19,Trump,40
6/8/19,6/12/19,Biden,52
6/8/19,6/12/19,Trump,41
6/10/19,6/11/19,Biden,46
6/10/19,6/11/19,Trump,35
6/10/19,6/11/19,Sanders,47
6/10/19,6/11/19,Trump,35
6/10/19,6/11/19,Buttigieg,34
6/10/19,6/11/19,Trump,36
6/10/19,6/11/19,Klobuchar,34
6/10/19,6/11/19,Trump,36
6/10/19,6/11/19,Warren,42
6/10/19,6/11/19,Trump,36
6/10/19,6/11/19,Harris,41
6/10/19,6/11/19,Trump,35
6/6/19,6/10/19,Biden,53
6/6/19,6/10/19,Trump,40
6/6/19,6/10/19,Sanders,51
6/6/19,6/10/19,Trump,42
6/6/19,6/10/19,Warren,49
6/6/19,6/10/19,Trump,42
6/6/19,6/10/19,Harris,49
6/6/19,6/10/19,Trump,41
6/6/19,6/10/19,Buttigieg,47
6/6/19,6/10/19,Trump,42
6/6/19,6/10/19,Booker,47
6/6/19,6/10/19,Trump,42
6/7/19,6/9/19,Biden,44
6/7/19,6/9/19,Trump,33
6/7/19,6/9/19,Sanders,42
6/7/19,6/9/19,Trump,32
6/7/19,6/9/19,Warren,32
6/7/19,6/9/19,Trump,33
6/7/19,6/9/19,Booker,28
6/7/19,6/9/19,Trump,32
6/7/19,6/9/19,Harris,30
6/7/19,6/9/19,Trump,33
6/7/19,6/9/19,O'Rourke,28
6/7/19,6/9/19,Trump,32
6/7/19,6/9/19,Buttigieg,27
6/7/19,6/9/19,Trump,31
6/3/19,6/6/19,Biden,47.8
6/3/19,6/6/19,Trump,43.7
6/3/19,6/6/19,Sanders,44.7
6/3/19,6/6/19,Trump,45.4
6/2/19,6/6/19,Gillibrand,58
6/2/19,6/6/19,Trump,34
6/2/19,6/6/19,de Blasio,48
6/2/19,6/6/19,Trump,36
5/26/19,6/6/19,de Blasio,38
5/26/19,6/6/19,Trump,46
5/29/19,6/5/19,Biden,47
5/29/19,6/5/19,Trump,34
5/29/19,6/5/19,Biden,50
5/29/19,6/5/19,Trump,36
5/29/19,6/5/19,Sanders,44
5/29/19,6/5/19,Trump,35
5/29/19,6/5/19,Sanders,46
5/29/19,6/5/19,Trump,37
5/29/19,6/5/19,Warren,40
5/29/19,6/5/19,Trump,36
5/29/19,6/5/19,Warren,43
5/29/19,6/5/19,Trump,38
5/29/19,6/5/19,Buttigieg,37
5/29/19,6/5/19,Trump,34
5/29/19,6/5/19,Buttigieg,39
5/29/19,6/5/19,Trump,37
5/29/19,6/5/19,Harris,39
5/29/19,6/5/19,Trump,36
5/29/19,6/5/19,Harris,41
5/29/19,6/5/19,Trump,38
5/29/19,6/4/19,Biden,48
5/29/19,6/4/19,Trump,44
5/29/19,6/4/19,Sanders,44
5/29/19,6/4/19,Trump,47
5/29/19,6/4/19,Warren,45
5/29/19,6/4/19,Trump,46
5/29/19,6/4/19,Harris,43
5/29/19,6/4/19,Trump,47
5/29/19,6/4/19,Buttigieg,44
5/29/19,6/4/19,Trump,46
5/29/19,6/4/19,O'Rourke,45
5/29/19,6/4/19,Trump,48
5/29/19,6/4/19,Castro,43
5/29/19,6/4/19,Trump,46
5/31/19,6/3/19,Buttigieg,52.1
5/31/19,6/3/19,Trump,47.9
5/31/19,6/3/19,Sanders,53.8
5/31/19,6/3/19,Trump,46.2
5/31/19,6/3/19,Harris,48.8
5/31/19,6/3/19,Trump,51.2
5/31/19,6/3/19,Warren,50.3
5/31/19,6/3/19,Trump,49.7
5/31/19,6/3/19,Biden,55.7
5/31/19,6/3/19,Trump,44.3
5/25/19,6/1/19,Biden,41
5/25/19,6/1/19,Trump,52
5/28/19,5/30/19,Biden,45.2
5/28/19,5/30/19,Trump,38.5
5/28/19,5/30/19,Amash,9.7
5/28/19,5/30/19,Biden,53.3
5/28/19,5/30/19,Trump,41.4
5/28/19,5/30/19,Sanders,53.2
5/28/19,5/30/19,Trump,41.3
5/28/19,5/30/19,Buttigieg,46.8
5/28/19,5/30/19,Trump,41.3
5/28/19,5/30/19,Warren,47.3
5/28/19,5/30/19,Trump,42.8
5/28/19,5/30/19,Harris,46.8
5/28/19,5/30/19,Trump,43.5
5/26/19,5/27/19,Buttigieg,31
5/26/19,5/27/19,Trump,38
5/26/19,5/27/19,Delaney,27
5/26/19,5/27/19,Trump,36
5/26/19,5/27/19,Gabbard,26
5/26/19,5/27/19,Trump,38
5/26/19,5/27/19,Gillibrand,29
5/26/19,5/27/19,Trump,37
5/26/19,5/27/19,Hickenlooper,26
5/26/19,5/27/19,Trump,37
5/26/19,5/27/19,Klobuchar,29
5/26/19,5/27/19,Trump,37
5/26/19,5/27/19,Williamson,27
5/26/19,5/27/19,Trump,37
5/26/19,5/27/19,Yang,26
5/26/19,5/27/19,Trump,37
5/26/19,5/27/19,Ryan,28
5/26/19,5/27/19,Trump,37
5/26/19,5/27/19,Swalwell,25
5/26/19,5/27/19,Trump,37
5/25/19,5/26/19,Biden,43
5/25/19,5/26/19,Trump,36
5/25/19,5/26/19,Sanders,38
5/25/19,5/26/19,Trump,38
5/25/19,5/26/19,Harris,33
5/25/19,5/26/19,Trump,38
5/25/19,5/26/19,Warren,33
5/25/19,5/26/19,Trump,40
5/25/19,5/26/19,O'Rourke,30
5/25/19,5/26/19,Trump,39
5/25/19,5/26/19,Booker,31
5/25/19,5/26/19,Trump,39
5/25/19,5/26/19,Inslee,21
5/25/19,5/26/19,Trump,39
5/25/19,5/26/19,Castro,26
5/25/19,5/26/19,Trump,39
5/25/19,5/26/19,Gravel,21
5/25/19,5/26/19,Trump,39
5/25/19,5/26/19,Messam,20
5/25/19,5/26/19,Trump,40
5/25/19,5/26/19,Moulton,21
5/25/19,5/26/19,Trump,38
5/12/19,5/23/19,Warren,46
5/12/19,5/23/19,Trump,44
5/18/19,5/21/19,Biden,47
5/18/19,5/21/19,Trump,46
5/18/19,5/21/19,Warren,47
5/18/19,5/21/19,Trump,46
5/18/19,5/21/19,Sanders,47
5/18/19,5/21/19,Trump,46
5/18/19,5/21/19,Buttigieg,44
5/18/19,5/21/19,Trump,46
5/18/19,5/21/19,Harris,46
5/18/19,5/21/19,Trump,45
5/18/19,5/21/19,O'Rourke,46
5/18/19,5/21/19,Trump,46
5/16/19,5/19/19,Biden,49.8
5/16/19,5/19/19,Trump,50.2
5/16/19,5/19/19,Sanders,48.6
5/16/19,5/19/19,Trump,51.4
5/16/19,5/19/19,Harris,47.3
5/16/19,5/19/19,Trump,52.7
5/16/19,5/19/19,Warren,47.8
5/16/19,5/19/19,Trump,52.2
5/16/19,5/19/19,Buttigieg,48.3
5/16/19,5/19/19,Trump,51.7
5/14/19,5/18/19,Biden,39
5/14/19,5/18/19,Trump,54
5/12/19,5/14/19,Biden,48
5/12/19,5/14/19,Trump,44
5/12/19,5/14/19,Warren,48
5/12/19,5/14/19,Trump,45
5/11/19,5/14/19,Biden,49
5/11/19,5/14/19,Trump,38
5/11/19,5/14/19,Sanders,46
5/11/19,5/14/19,Trump,41
5/11/19,5/14/19,Harris,41
5/11/19,5/14/19,Trump,41
5/11/19,5/14/19,Warren,43
5/11/19,5/14/19,Trump,41
5/11/19,5/14/19,Buttigieg,40
5/11/19,5/14/19,Trump,41
5/9/19,5/14/19,Biden,53
5/9/19,5/14/19,Trump,42
5/9/19,5/14/19,Sanders,50
5/9/19,5/14/19,Trump,43
5/9/19,5/14/19,Warren,47
5/9/19,5/14/19,Trump,44
5/9/19,5/14/19,Harris,45
5/9/19,5/14/19,Trump,45
5/9/19,5/14/19,Buttigieg,45
5/9/19,5/14/19,Trump,44
5/9/19,5/14/19,O'Rourke,44
5/9/19,5/14/19,Trump,46
5/10/19,5/13/19,Biden,54.4
5/10/19,5/13/19,Trump,45.6
5/10/19,5/13/19,O'Rourke,52.4
5/10/19,5/13/19,Trump,47.6
5/10/19,5/13/19,Sanders,54
5/10/19,5/13/19,Trump,46
5/10/19,5/13/19,Harris,51.3
5/10/19,5/13/19,Trump,48.7
5/10/19,5/13/19,Warren,51.5
5/10/19,5/13/19,Trump,48.5
5/10/19,5/13/19,Buttigieg,50
5/10/19,5/13/19,Trump,50
5/2/19,5/9/19,Biden,49
5/2/19,5/9/19,Trump,39
5/2/19,5/9/19,Sanders,49
5/2/19,5/9/19,Trump,40
5/2/19,5/9/19,Booker,44
5/2/19,5/9/19,Trump,41
5/2/19,5/9/19,Harris,44
5/2/19,5/9/19,Trump,41
5/2/19,5/9/19,Warren,43
5/2/19,5/9/19,Trump,41
5/2/19,5/9/19,Buttigieg,41
5/2/19,5/9/19,Trump,41
4/28/19,5/9/19,Harris,42
4/28/19,5/9/19,Trump,47
5/1/19,5/2/19,Biden,49
5/1/19,5/2/19,Trump,44
5/1/19,5/2/19,Warren,42
5/1/19,5/2/19,Trump,47
5/1/19,5/2/19,O'Rourke,40
5/1/19,5/2/19,Trump,46
5/1/19,5/2/19,Harris,39
5/1/19,5/2/19,Trump,48
5/1/19,5/2/19,Sanders,37
5/1/19,5/2/19,Trump,46
5/1/19,5/2/19,Buttigieg,37
5/1/19,5/2/19,Trump,46
4/30/19,5/1/19,Buttigieg,29
4/30/19,5/1/19,Trump,40
4/30/19,5/1/19,Delaney,26
4/30/19,5/1/19,Trump,39
4/30/19,5/1/19,Gabbard,24
4/30/19,5/1/19,Trump,39
4/30/19,5/1/19,Gillibrand,28
4/30/19,5/1/19,Trump,39
4/30/19,5/1/19,Hickenlooper,25
4/30/19,5/1/19,Trump,39
4/30/19,5/1/19,Klobuchar,27
4/30/19,5/1/19,Trump,39
4/30/19,5/1/19,Williamson,24
4/30/19,5/1/19,Trump,40
4/30/19,5/1/19,Yang,26
4/30/19,5/1/19,Trump,38
4/30/19,5/1/19,Ryan,27
4/30/19,5/1/19,Trump,38
4/30/19,5/1/19,Swalwell,25
4/30/19,5/1/19,Trump,39
4/27/19,4/30/19,Biden,44
4/27/19,4/30/19,Trump,48
4/27/19,4/30/19,Biden,44
4/27/19,4/30/19,Trump,49
4/27/19,4/30/19,Biden,42
4/27/19,4/30/19,Trump,49
4/27/19,4/30/19,Biden,42
4/27/19,4/30/19,Trump,46
4/27/19,4/30/19,Biden,45
4/27/19,4/30/19,Trump,42
4/27/19,4/30/19,Biden,46
4/27/19,4/30/19,Trump,45
4/28/19,4/29/19,Biden,43
4/28/19,4/29/19,Trump,36
4/28/19,4/29/19,Sanders,37
4/28/19,4/29/19,Trump,38
4/28/19,4/29/19,Harris,30
4/28/19,4/29/19,Trump,39
4/28/19,4/29/19,Warren,33
4/28/19,4/29/19,Trump,39
4/28/19,4/29/19,O'Rourke,31
4/28/19,4/29/19,Trump,38
4/28/19,4/29/19,Booker,30
4/28/19,4/29/19,Trump,38
4/28/19,4/29/19,Inslee,24
4/28/19,4/29/19,Trump,37
4/28/19,4/29/19,Castro,26
4/28/19,4/29/19,Trump,38
4/28/19,4/29/19,Gravel,22
4/28/19,4/29/19,Trump,38
4/28/19,4/29/19,Messam,21
4/28/19,4/29/19,Trump,38
4/28/19,4/29/19,Moulton,22
4/28/19,4/29/19,Trump,37
4/25/19,4/28/19,Biden,50.5
4/25/19,4/28/19,Trump,49.5
4/25/19,4/28/19,O'Rourke,50.3
4/25/19,4/28/19,Trump,49.7
4/25/19,4/28/19,Sanders,48.9
4/25/19,4/28/19,Trump,51.1
4/25/19,4/28/19,Harris,45.8
4/25/19,4/28/19,Trump,54.2
4/25/19,4/28/19,Warren,46.9
4/25/19,4/28/19,Trump,53.1
4/25/19,4/28/19,Buttigieg,46.3
4/25/19,4/28/19,Trump,53.7
4/25/19,4/28/19,Sanders,50
4/25/19,4/28/19,Trump,44
4/25/19,4/28/19,Biden,51
4/25/19,4/28/19,Trump,45
4/25/19,4/28/19,Buttigieg,47
4/25/19,4/28/19,Trump,44
4/25/19,4/28/19,Harris,49
4/25/19,4/28/19,Trump,45
4/25/19,4/28/19,Warren,47
4/25/19,4/28/19,Trump,48
4/25/19,4/28/19,O'Rourke,52
4/25/19,4/28/19,Trump,42
4/25/19,4/26/19,Biden,43
4/25/19,4/26/19,Trump,37
4/14/19,4/25/19,Buttigieg,40
4/14/19,4/25/19,Trump,44
4/19/19,4/21/19,Biden,42
4/19/19,4/21/19,Trump,34
4/15/19,4/18/19,Warren,47
4/15/19,4/18/19,Trump,41
4/15/19,4/18/19,Sanders,49
4/15/19,4/18/19,Trump,42
4/15/19,4/18/19,Biden,50
4/15/19,4/18/19,Trump,40
4/15/19,4/18/19,Harris,43
4/15/19,4/18/19,Trump,42
4/15/19,4/18/19,O'Rourke,44
4/15/19,4/18/19,Trump,41
4/15/19,4/18/19,Buttigieg,44
4/15/19,4/18/19,Trump,41
4/14/19,4/18/19,Sanders,52
4/14/19,4/18/19,Trump,41
4/14/19,4/18/19,Sanders,52
4/14/19,4/18/19,Trump,42
4/14/19,4/18/19,Sanders,51
4/14/19,4/18/19,Trump,43
4/11/19,4/14/19,Biden,52.8
4/11/19,4/14/19,Trump,47.2
4/11/19,4/14/19,O'Rourke,51.2
4/11/19,4/14/19,Trump,48.8
4/11/19,4/14/19,Sanders,51.5
4/11/19,4/14/19,Trump,48.5
4/11/19,4/14/19,Harris,50.3
4/11/19,4/14/19,Trump,49.7
4/11/19,4/14/19,Warren,48.3
4/11/19,4/14/19,Trump,51.7
4/11/19,4/14/19,Buttigieg,48.6
4/11/19,4/14/19,Trump,51.4
4/10/19,4/11/19,Biden,43
4/10/19,4/11/19,Trump,51
4/10/19,4/11/19,Sanders,39
4/10/19,4/11/19,Trump,51
4/10/19,4/11/19,O'Rourke,38
4/10/19,4/11/19,Trump,51
4/10/19,4/11/19,Harris,36
4/10/19,4/11/19,Trump,52
3/31/19,4/11/19,Sanders,44
3/31/19,4/11/19,Trump,47
4/6/19,4/9/19,Sanders,45
4/6/19,4/9/19,Trump,44
4/6/19,4/9/19,Harris,44
4/6/19,4/9/19,Trump,45
4/6/19,4/9/19,Warren,43
4/6/19,4/9/19,Trump,45
4/6/19,4/9/19,Biden,45
4/6/19,4/9/19,Trump,45
4/4/19,4/7/19,Warren,63.1
4/4/19,4/7/19,Trump,36.9
4/4/19,4/7/19,Biden,68.8
4/4/19,4/7/19,Trump,31.2
4/4/19,4/7/19,Sanders,63.8
4/4/19,4/7/19,Trump,36.2
4/3/19,4/4/19,Buttigieg,28
4/3/19,4/4/19,Trump,37
4/3/19,4/4/19,Delaney,27
4/3/19,4/4/19,Trump,37
4/3/19,4/4/19,Gabbard,25
4/3/19,4/4/19,Trump,38
4/3/19,4/4/19,Gillibrand,29
4/3/19,4/4/19,Trump,36
4/3/19,4/4/19,Hickenlooper,25
4/3/19,4/4/19,Trump,37
4/3/19,4/4/19,Klobuchar,30
4/3/19,4/4/19,Trump,37
4/3/19,4/4/19,Williamson,26
4/3/19,4/4/19,Trump,37
4/3/19,4/4/19,Yang,25
4/3/19,4/4/19,Trump,37
3/31/19,4/1/19,Biden,45
3/31/19,4/1/19,Trump,36
3/31/19,4/1/19,Sanders,41
3/31/19,4/1/19,Trump,38
3/31/19,4/1/19,Harris,32
3/31/19,4/1/19,Trump,38
3/31/19,4/1/19,Warren,35
3/31/19,4/1/19,Trump,39
3/31/19,4/1/19,O'Rourke,34
3/31/19,4/1/19,Trump,38
3/31/19,4/1/19,Booker,31
3/31/19,4/1/19,Trump,38
3/31/19,4/1/19,Inslee,25
3/31/19,4/1/19,Trump,38
3/31/19,4/1/19,Castro,30
3/31/19,4/1/19,Trump,38
3/28/19,3/30/19,Warren,46.3
3/28/19,3/30/19,Trump,53.7
3/28/19,3/30/19,Biden,51.7
3/28/19,3/30/19,Trump,48.3
3/28/19,3/30/19,Sanders,48.6
3/28/19,3/30/19,Trump,51.4
3/28/19,3/30/19,Harris,49.3
3/28/19,3/30/19,Trump,50.7
3/28/19,3/30/19,Buttigieg,48
3/28/19,3/30/19,Trump,52
3/27/19,3/28/19,Biden,53
3/27/19,3/28/19,Trump,40
3/27/19,3/28/19,Buttigieg,45
3/27/19,3/28/19,Trump,41
3/27/19,3/28/19,Booker,48
3/27/19,3/28/19,Trump,41
3/27/19,3/28/19,Gillibrand,47
3/27/19,3/28/19,Trump,41
3/27/19,3/28/19,Harris,48
3/27/19,3/28/19,Trump,41
3/27/19,3/28/19,O'Rourke,47
3/27/19,3/28/19,Trump,41
3/27/19,3/28/19,Sanders,49
3/27/19,3/28/19,Trump,41
3/27/19,3/28/19,Warren,48
3/27/19,3/28/19,Trump,42
3/26/19,3/28/19,Warren,52.4
3/26/19,3/28/19,Trump,47.6
3/26/19,3/28/19,Biden,54.8
3/26/19,3/28/19,Trump,45.2
3/26/19,3/28/19,Sanders,54.6
3/26/19,3/28/19,Trump,45.4
3/26/19,3/28/19,Harris,50.7
3/26/19,3/28/19,Trump,49.3
3/26/19,3/28/19,O'Rourke,50.8
3/26/19,3/28/19,Trump,49.2
3/17/19,3/28/19,Biden,49
3/17/19,3/28/19,Trump,44
3/21/19,3/24/19,Warren,48.6
3/21/19,3/24/19,Trump,51.4
3/21/19,3/24/19,Biden,52.8
3/21/19,3/24/19,Trump,47.2
3/21/19,3/24/19,Sanders,50.9
3/21/19,3/24/19,Trump,49.1
3/21/19,3/24/19,Harris,46.4
3/21/19,3/24/19,Trump,53.6
3/21/19,3/24/19,Booker,48.1
3/21/19,3/24/19,Trump,51.9
3/21/19,3/24/19,Warren,45.1
3/21/19,3/24/19,Trump,47.9
3/21/19,3/24/19,Schultz,7
3/21/19,3/24/19,Sanders,45.5
3/21/19,3/24/19,Trump,47
3/21/19,3/24/19,Schultz,7.5
3/19/19,3/21/19,Biden,53
3/19/19,3/21/19,Trump,40
3/19/19,3/21/19,Sanders,48
3/19/19,3/21/19,Trump,41
3/19/19,3/21/19,O'Rourke,45
3/19/19,3/21/19,Trump,42
3/19/19,3/21/19,Biden,45
3/19/19,3/21/19,Trump,46
3/19/19,3/21/19,Sanders,45
3/19/19,3/21/19,Trump,46
3/19/19,3/21/19,O'Rourke,39
3/19/19,3/21/19,Trump,48
3/19/19,3/21/19,Biden,50
3/19/19,3/21/19,Trump,43
3/19/19,3/21/19,Sanders,44
3/19/19,3/21/19,Trump,44
3/19/19,3/21/19,O'Rourke,40
3/19/19,3/21/19,Trump,47
3/19/19,3/20/19,Buttigieg,27
3/19/19,3/20/19,Trump,36
3/19/19,3/20/19,Delaney,28
3/19/19,3/20/19,Trump,36
3/19/19,3/20/19,Gabbard,27
3/19/19,3/20/19,Trump,35
3/19/19,3/20/19,Gillibrand,31
3/19/19,3/20/19,Trump,36
3/19/19,3/20/19,Hickenlooper,28
3/19/19,3/20/19,Trump,35
3/19/19,3/20/19,Klobuchar,30
3/19/19,3/20/19,Trump,37
3/19/19,3/20/19,Williamson,27
3/19/19,3/20/19,Trump,36
3/19/19,3/20/19,Yang,27
3/19/19,3/20/19,Trump,35
3/17/19,3/20/19,Biden,47
3/17/19,3/20/19,Trump,40
3/17/19,3/20/19,Harris,39
3/17/19,3/20/19,Trump,41
3/17/19,3/20/19,Warren,40
3/17/19,3/20/19,Trump,42
3/17/19,3/20/19,Sanders,44
3/17/19,3/20/19,Trump,41
3/17/19,3/18/19,Warren,50.9
3/17/19,3/18/19,Trump,49.1
3/17/19,3/18/19,Biden,55.4
3/17/19,3/18/19,Trump,44.6
3/17/19,3/18/19,Sanders,50.9
3/17/19,3/18/19,Trump,49.1
3/17/19,3/18/19,Harris,52.2
3/17/19,3/18/19,Trump,47.8
3/17/19,3/18/19,O'Rourke,48.9
3/17/19,3/18/19,Trump,51.1
3/17/19,3/18/19,O'Rourke,43.5
3/17/19,3/18/19,Trump,46.4
3/17/19,3/18/19,Schultz,10.1
3/17/19,3/18/19,Biden,51.8
3/17/19,3/18/19,Trump,44
3/17/19,3/18/19,Schultz,4.2
3/17/19,3/18/19,Biden,44
3/17/19,3/18/19,Trump,33
3/17/19,3/18/19,Sanders,40
3/17/19,3/18/19,Trump,35
3/17/19,3/18/19,Harris,34
3/17/19,3/18/19,Trump,36
3/17/19,3/18/19,Warren,34
3/17/19,3/18/19,Trump,37
3/17/19,3/18/19,O'Rourke,36
3/17/19,3/18/19,Trump,36
3/17/19,3/18/19,Booker,35
3/17/19,3/18/19,Trump,37
3/17/19,3/18/19,Inslee,26
3/17/19,3/18/19,Trump,36
3/17/19,3/18/19,Castro,30
3/17/19,3/18/19,Trump,37
3/15/19,3/17/19,Warren,52.1
3/15/19,3/17/19,Trump,47.9
3/15/19,3/17/19,Biden,54.3
3/15/19,3/17/19,Trump,45.7
3/15/19,3/17/19,Sanders,52.1
3/15/19,3/17/19,Trump,47.9
3/15/19,3/17/19,Harris,49.8
3/15/19,3/17/19,Trump,50.2
3/15/19,3/17/19,O'Rourke,50.8
3/15/19,3/17/19,Trump,49.2
3/15/19,3/17/19,Klobuchar,50.4
3/15/19,3/17/19,Trump,49.6
3/15/19,3/17/19,Biden,51.2
3/15/19,3/17/19,Trump,44.4
3/15/19,3/17/19,Schultz,4.4
3/15/19,3/17/19,Sanders,48.4
3/15/19,3/17/19,Trump,46.2
3/15/19,3/17/19,Schultz,5.4
3/9/19,3/12/19,Biden,48
3/9/19,3/12/19,Trump,43
3/9/19,3/12/19,Warren,44
3/9/19,3/12/19,Trump,44
3/9/19,3/12/19,Harris,44
3/9/19,3/12/19,Trump,44
3/9/19,3/12/19,Sanders,46
3/9/19,3/12/19,Trump,44
3/9/19,3/12/19,O'Rourke,43
3/9/19,3/12/19,Trump,44
3/9/19,3/12/19,Booker,42
3/9/19,3/12/19,Trump,44
3/8/19,3/10/19,Biden,50.5
3/8/19,3/10/19,Trump,45.8
3/8/19,3/10/19,Sanders,49.8
3/8/19,3/10/19,Trump,46.3
3/8/19,3/10/19,Harris,47.6
3/8/19,3/10/19,Trump,46.6
3/8/19,3/10/19,O'Rourke,48.1
3/8/19,3/10/19,Trump,46.5
3/8/19,3/10/19,Warren,49
3/8/19,3/10/19,Trump,46.7
3/8/19,3/10/19,Biden,51.3
3/8/19,3/10/19,Pence,45.1
3/8/19,3/10/19,Sanders,49.6
3/8/19,3/10/19,Pence,47
3/8/19,3/10/19,Harris,47.8
3/8/19,3/10/19,Pence,46.5
3/8/19,3/10/19,O'Rourke,47.9
3/8/19,3/10/19,Pence,47
3/8/19,3/10/19,Warren,48.6
3/8/19,3/10/19,Pence,46.9
3/8/19,3/10/19,Biden,48
3/8/19,3/10/19,Trump,45
